,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2008,Image2009,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2024
1229,SantaRosa,308406,462610,True,38.47472557,-122.7179634,458,650,76,122,192,382,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1229 Lat:38.47472557 Long:-122.7179634 Date:2011-06,NA,NA,Index:1229 Lat:38.47472557 Long:-122.7179634 Date:2014-04,Index:1229 Lat:38.47472557 Long:-122.7179634 Date:2015-04,NA,NA,NA,Index:1229 Lat:38.47472557 Long:-122.7179634 Date:2019-03,NA,NA,NA,NA,NA
1230,SantaRosa,212354,542985,True,38.47472587,-122.7181522,391,649,98,122,258,293,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2011-06,NA,NA,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2014-04,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2015-04,NA,NA,NA,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2019-03,NA,NA,NA,NA,NA
1231,SantaRosa,268049,762619,False,38.47872448,-122.7169943,435,975,63,131,540,372,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:1231 Lat:38.47872448 Long:-122.7169943 Date:2011-06,NA,NA,Index:1231 Lat:38.47872448 Long:-122.7169943 Date:2014-04,Index:1231 Lat:38.47872448 Long:-122.7169943 Date:2015-06,NA,NA,NA,Index:1231 Lat:38.47872448 Long:-122.7169943 Date:2019-03,NA,NA,NA,NA,NA
1232,SantaRosa,268049,754800,False,38.47866774,-122.7171905,482,1022,69,130,540,413,1,0.990344425,1950,Post1940,RES1,3,False,1700,Average,217498.0,NA,NA,NA,Index:1232 Lat:38.47866774 Long:-122.7171905 Date:2011-06,NA,NA,Index:1232 Lat:38.47866774 Long:-122.7171905 Date:2014-04,Index:1232 Lat:38.47866774 Long:-122.7171905 Date:2015-06,NA,NA,NA,Index:1232 Lat:38.47866774 Long:-122.7171905 Date:2019-03,NA,NA,NA,NA,NA
1233,SantaRosa,288558,535894,True,38.47861085,-122.7174083,623,881,56,130,258,567,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1233 Lat:38.47861085 Long:-122.7174083 Date:2011-06,NA,NA,Index:1233 Lat:38.47861085 Long:-122.7174083 Date:2014-04,Index:1233 Lat:38.47861085 Long:-122.7174083 Date:2015-06,NA,NA,NA,Index:1233 Lat:38.47861085 Long:-122.7174083 Date:2019-03,NA,NA,NA,NA,NA
1234,SantaRosa,295531,911429,True,38.47850244,-122.7176217,897,1212,349,129,315,548,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1234 Lat:38.47850244 Long:-122.7176217 Date:2011-06,NA,NA,Index:1234 Lat:38.47850244 Long:-122.7176217 Date:2014-04,Index:1234 Lat:38.47850244 Long:-122.7176217 Date:2015-06,NA,NA,NA,Index:1234 Lat:38.47850244 Long:-122.7176217 Date:2019-03,NA,NA,NA,NA,NA
1235,SantaRosa,268049,148000,False,38.47833115,-122.7174821,-1,-1,229,129,258,-1,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:1235 Lat:38.47833115 Long:-122.7174821 Date:2011-06,NA,NA,Index:1235 Lat:38.47833115 Long:-122.7174821 Date:2014-04,Index:1235 Lat:38.47833115 Long:-122.7174821 Date:2015-06,NA,NA,NA,Index:1235 Lat:38.47833115 Long:-122.7174821 Date:2019-03,NA,NA,NA,NA,NA
1236,SantaRosa,243267,616969,False,38.47818977,-122.7173301,455,661,76,129,206,379,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:1236 Lat:38.47818977 Long:-122.7173301 Date:2011-06,NA,NA,Index:1236 Lat:38.47818977 Long:-122.7173301 Date:2014-04,Index:1236 Lat:38.47818977 Long:-122.7173301 Date:2015-06,NA,NA,NA,Index:1236 Lat:38.47818977 Long:-122.7173301 Date:2019-03,NA,NA,NA,NA,NA
1237,SantaRosa,242691,132874,True,38.47804137,-122.7172128,819,1135,87,129,316,732,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:1237 Lat:38.47804137 Long:-122.7172128 Date:2011-06,NA,NA,Index:1237 Lat:38.47804137 Long:-122.7172128 Date:2014-04,Index:1237 Lat:38.47804137 Long:-122.7172128 Date:2015-06,NA,NA,NA,Index:1237 Lat:38.47804137 Long:-122.7172128 Date:2019-03,NA,NA,NA,NA,NA
1238,SantaRosa,173796,427306,True,38.47787754,-122.7171406,705,953,116,129,248,589,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:1238 Lat:38.47787754 Long:-122.7171406 Date:2011-06,NA,NA,Index:1238 Lat:38.47787754 Long:-122.7171406 Date:2014-04,Index:1238 Lat:38.47787754 Long:-122.7171406 Date:2015-06,NA,NA,NA,Index:1238 Lat:38.47787754 Long:-122.7171406 Date:2019-03,NA,NA,NA,NA,NA
1239,SantaRosa,380000,770000,False,38.47771138,-122.7171714,251,1330,43,129,1079,208,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1239 Lat:38.47771138 Long:-122.7171714 Date:2011-06,NA,NA,Index:1239 Lat:38.47771138 Long:-122.7171714 Date:2014-04,Index:1239 Lat:38.47771138 Long:-122.7171714 Date:2015-06,NA,NA,NA,Index:1239 Lat:38.47771138 Long:-122.7171714 Date:2019-03,NA,NA,NA,NA,NA
1240,SantaRosa,243615,556848,True,38.47784581,-122.7174613,582,933,175,129,351,407,1,0.990344425,1940,Post1940,RES1,3,False,1700,Average,217498.0,NA,NA,NA,Index:1240 Lat:38.47784581 Long:-122.7174613 Date:2011-06,NA,NA,Index:1240 Lat:38.47784581 Long:-122.7174613 Date:2014-04,Index:1240 Lat:38.47784581 Long:-122.7174613 Date:2015-06,NA,NA,NA,Index:1240 Lat:38.47784581 Long:-122.7174613 Date:2019-03,NA,NA,NA,NA,NA
1241,SantaRosa,229500,70500,False,38.47764522,-122.7176132,-1,-1,105,129,1417,-1,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:1241 Lat:38.47764522 Long:-122.7176132 Date:2011-06,NA,NA,Index:1241 Lat:38.47764522 Long:-122.7176132 Date:2014-04,Index:1241 Lat:38.47764522 Long:-122.7176132 Date:2015-06,NA,NA,NA,Index:1241 Lat:38.47764522 Long:-122.7176132 Date:2019-03,NA,NA,NA,NA,NA
1242,SantaRosa,234600,196000,False,38.47748812,-122.717423,317,1702,66,129,1385,251,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1242 Lat:38.47748812 Long:-122.717423 Date:2011-06,NA,NA,Index:1242 Lat:38.47748812 Long:-122.717423 Date:2014-04,Index:1242 Lat:38.47748812 Long:-122.717423 Date:2015-06,NA,NA,NA,Index:1242 Lat:38.47748812 Long:-122.717423 Date:2019-03,NA,NA,NA,NA,NA
1243,SantaRosa,226854,170286,True,38.47744244,-122.7171835,771,1101,73,129,330,698,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1243 Lat:38.47744244 Long:-122.7171835 Date:2011-06,NA,NA,Index:1243 Lat:38.47744244 Long:-122.7171835 Date:2014-04,Index:1243 Lat:38.47744244 Long:-122.7171835 Date:2015-06,NA,NA,NA,Index:1243 Lat:38.47744244 Long:-122.7171835 Date:2019-03,NA,NA,NA,NA,NA
1244,SantaRosa,147725,119660,True,38.47838023,-122.7169351,622,931,94,129,309,528,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2011-06,NA,NA,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2014-04,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2015-06,NA,NA,NA,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2019-03,NA,NA,NA,NA,NA
1245,SantaRosa,367911,614938,True,38.47844628,-122.7166682,339,528,55,129,189,284,1,0.990344425,1960,Post1940,RES1,1,True,1275,Average,159196.5,NA,NA,NA,Index:1245 Lat:38.47844628 Long:-122.7166682 Date:2011-06,NA,NA,Index:1245 Lat:38.47844628 Long:-122.7166682 Date:2014-04,Index:1245 Lat:38.47844628 Long:-122.7166682 Date:2015-06,NA,NA,NA,Index:1245 Lat:38.47844628 Long:-122.7166682 Date:2019-03,NA,NA,NA,NA,NA
1246,SantaRosa,212992,565857,True,38.4796199,-122.7167163,712,1031,117,148,319,595,1,0.990344425,1940,Post1940,RES1,1,True,1275,Average,159196.5,NA,NA,NA,Index:1246 Lat:38.4796199 Long:-122.7167163 Date:2011-06,NA,NA,Index:1246 Lat:38.4796199 Long:-122.7167163 Date:2014-04,Index:1246 Lat:38.4796199 Long:-122.7167163 Date:2015-06,NA,NA,NA,Index:1246 Lat:38.4796199 Long:-122.7167163 Date:2019-03,NA,NA,NA,Index:1246 Lat:38.4796199 Long:-122.7167163 Date:2023-01,NA
1247,SantaRosa,155095,441615,True,38.47985494,-122.7168951,442,534,56,145,92,386,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1247 Lat:38.47985494 Long:-122.7168951 Date:2011-06,NA,NA,Index:1247 Lat:38.47985494 Long:-122.7168951 Date:2014-04,Index:1247 Lat:38.47985494 Long:-122.7168951 Date:2015-06,NA,NA,NA,Index:1247 Lat:38.47985494 Long:-122.7168951 Date:2019-03,NA,NA,NA,Index:1247 Lat:38.47985494 Long:-122.7168951 Date:2023-01,NA
1248,SantaRosa,306000,678300,False,38.48092535,-122.7167769,501,850,51,164,349,450,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1248 Lat:38.48092535 Long:-122.7167769 Date:2011-06,NA,NA,Index:1248 Lat:38.48092535 Long:-122.7167769 Date:2014-04,Index:1248 Lat:38.48092535 Long:-122.7167769 Date:2015-06,NA,NA,NA,Index:1248 Lat:38.48092535 Long:-122.7167769 Date:2019-03,NA,NA,NA,Index:1248 Lat:38.48092535 Long:-122.7167769 Date:2023-01,NA
1249,SantaRosa,260000,436084,False,38.47962721,-122.716099,-1,-1,157,155,524,-1,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:1249 Lat:38.47962721 Long:-122.716099 Date:2011-06,NA,NA,Index:1249 Lat:38.47962721 Long:-122.716099 Date:2014-04,Index:1249 Lat:38.47962721 Long:-122.716099 Date:2015-06,NA,NA,NA,Index:1249 Lat:38.47962721 Long:-122.716099 Date:2019-03,NA,NA,NA,Index:1249 Lat:38.47962721 Long:-122.716099 Date:2023-01,NA
1250,SantaRosa,506883,607697,False,38.48308917,-122.6903393,230,540,34,143,310,196,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2008-08,NA,NA,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2011-06,NA,NA,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2014-04,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2015-06,NA,NA,NA,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2019-03,NA,NA,Index:1250 Lat:38.48308917 Long:-122.6903393 Date:2022-09,NA,NA
1251,SantaRosa,566506,849760,True,38.48243355,-122.6899722,478,688,127,127,210,351,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2008-08,NA,NA,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2011-06,NA,NA,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2014-04,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2015-06,NA,NA,NA,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2019-03,NA,NA,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2022-09,NA,NA
1252,SantaRosa,714000,1320900,True,38.48214536,-122.6896438,244,1014,48,121,770,196,1,0.990344425,1950,Post1940,RES1,1,False,1700,Custom,271167.0,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2008-08,NA,NA,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2011-06,NA,NA,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2014-04,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2015-06,NA,NA,NA,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2019-03,NA,NA,Index:1252 Lat:38.48214536 Long:-122.6896438 Date:2022-09,NA,NA
1253,SantaRosa,473030,1261413,False,38.48178548,-122.6895315,251,611,27,111,360,224,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2008-08,NA,NA,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2011-06,NA,NA,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2014-04,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2015-06,NA,NA,NA,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2019-03,NA,NA,Index:1253 Lat:38.48178548 Long:-122.6895315 Date:2022-09,NA,NA
1254,SantaRosa,518759,853550,True,38.48147048,-122.6892084,380,1004,99,99,624,281,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,SantaRosa,447912,774927,True,38.48205548,-122.6887166,622,890,70,118,268,552,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2008-08,NA,NA,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2011-06,NA,NA,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2014-04,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2015-06,NA,NA,NA,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2019-03,NA,NA,Index:1255 Lat:38.48205548 Long:-122.6887166 Date:2022-09,NA,NA
1256,SantaRosa,714000,1555500,False,38.48213928,-122.6882918,537,687,74,121,150,463,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2008-08,NA,NA,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2011-06,NA,NA,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2014-04,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2015-06,NA,NA,NA,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2019-03,NA,NA,Index:1256 Lat:38.48213928 Long:-122.6882918 Date:2022-09,NA,NA
1257,SantaRosa,501981,792018,True,38.48760444,-122.6891569,836,1147,179,141,311,657,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,Index:1257 Lat:38.48760444 Long:-122.6891569 Date:2008-08,NA,NA,Index:1257 Lat:38.48760444 Long:-122.6891569 Date:2011-06,NA,NA,Index:1257 Lat:38.48760444 Long:-122.6891569 Date:2014-04,Index:1257 Lat:38.48760444 Long:-122.6891569 Date:2015-06,NA,NA,NA,Index:1257 Lat:38.48760444 Long:-122.6891569 Date:2019-03,NA,NA,NA,NA,NA
1258,SantaRosa,290700,277500,False,38.48721588,-122.6888023,-1,-1,94,139,1316,-1,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,Index:1258 Lat:38.48721588 Long:-122.6888023 Date:2008-08,NA,NA,Index:1258 Lat:38.48721588 Long:-122.6888023 Date:2011-06,NA,NA,Index:1258 Lat:38.48721588 Long:-122.6888023 Date:2014-04,Index:1258 Lat:38.48721588 Long:-122.6888023 Date:2015-06,NA,NA,NA,Index:1258 Lat:38.48721588 Long:-122.6888023 Date:2019-03,NA,NA,NA,NA,NA
1259,SantaRosa,346546,911843,True,38.48676412,-122.6886216,507,1308,229,140,801,278,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1259 Lat:38.48676412 Long:-122.6886216 Date:2008-08,NA,NA,Index:1259 Lat:38.48676412 Long:-122.6886216 Date:2011-06,NA,NA,Index:1259 Lat:38.48676412 Long:-122.6886216 Date:2014-04,Index:1259 Lat:38.48676412 Long:-122.6886216 Date:2015-06,NA,NA,NA,Index:1259 Lat:38.48676412 Long:-122.6886216 Date:2019-03,NA,NA,NA,NA,NA
1260,SantaRosa,414259,257125,False,38.4856465,-122.6885346,1288,1549,307,138,261,981,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,SantaRosa,118071,434121,True,38.48366234,-122.6917763,415,514,75,181,99,340,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2008-08,NA,NA,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2011-07,NA,NA,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2014-04,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2015-07,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2016-05,NA,NA,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2019-03,NA,NA,Index:1261 Lat:38.48366234 Long:-122.6917763 Date:2022-10,NA,NA
1262,SantaRosa,592365,888552,True,38.48355812,-122.6921277,744,1023,134,189,279,610,1,0.990344425,1950,Post1940,RES1,1,False,1700,Custom,271167.0,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2008-08,NA,NA,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2011-06,NA,NA,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2014-04,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2015-06,NA,NA,NA,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2019-03,NA,NA,Index:1262 Lat:38.48355812 Long:-122.6921277 Date:2022-10,NA,NA
1263,SantaRosa,463755,1313973,False,38.48332648,-122.6928621,437,678,139,203,241,298,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2008-08,NA,NA,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2011-06,NA,NA,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2014-04,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2015-06,NA,NA,NA,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2019-03,NA,NA,Index:1263 Lat:38.48332648 Long:-122.6928621 Date:2022-10,NA,NA
1264,SantaRosa,136658,352800,True,38.48312627,-122.6931998,612,853,90,213,241,522,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2008-08,NA,NA,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2011-06,NA,NA,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2014-04,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2015-06,NA,NA,NA,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2019-03,NA,NA,Index:1264 Lat:38.48312627 Long:-122.6931998 Date:2022-10,NA,NA
1265,SantaRosa,545760,997157,True,38.47864646,-122.6910271,454,1150,102,63,696,352,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2008-08,NA,NA,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2011-07,NA,NA,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2014-04,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2015-06,NA,NA,NA,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2019-03,NA,NA,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2022-09,Index:1265 Lat:38.47864646 Long:-122.6910271 Date:2023-01,NA
1266,SantaRosa,408459,612691,True,38.47869177,-122.6905267,633,871,132,60,238,501,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2008-08,NA,NA,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2011-07,NA,NA,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2014-04,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2015-06,NA,NA,NA,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2019-03,NA,NA,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2022-09,Index:1266 Lat:38.47869177 Long:-122.6905267 Date:2023-01,NA
1267,SantaRosa,498311,783541,True,38.4799179,-122.6899434,464,710,131,64,246,333,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2011-07,NA,NA,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2014-04,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2015-07,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2016-05,NA,NA,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2019-03,NA,NA,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2022-09,Index:1267 Lat:38.4799179 Long:-122.6899434 Date:2023-01,NA
1268,SantaRosa,334941,173397,True,38.4800671,-122.690935,899,1133,98,86,234,801,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2008-08,NA,NA,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2011-06,NA,NA,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2014-04,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2015-06,NA,NA,NA,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2019-03,NA,NA,Index:1268 Lat:38.4800671 Long:-122.690935 Date:2022-09,NA,NA
1269,SantaRosa,364907,109471,True,38.48298909,-122.6921504,1115,1395,90,182,280,1025,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2008-08,NA,NA,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2011-06,NA,NA,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2014-04,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2015-06,NA,NA,NA,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2019-03,NA,NA,Index:1269 Lat:38.48298909 Long:-122.6921504 Date:2022-10,NA,NA
1270,SantaRosa,577118,1226374,True,38.48275934,-122.6920081,603,766,49,179,163,554,1,0.990344425,1940,Post1940,RES1,1,False,1700,Custom,271167.0,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2008-08,NA,NA,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2011-06,NA,NA,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2014-04,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2015-06,NA,NA,NA,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2019-03,NA,NA,Index:1270 Lat:38.48275934 Long:-122.6920081 Date:2022-09,NA,NA
1271,SantaRosa,459000,1020000,True,38.48255873,-122.6918429,555,940,111,167,385,444,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2008-08,NA,NA,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2011-06,NA,NA,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2014-04,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2015-06,NA,NA,NA,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2019-03,NA,NA,Index:1271 Lat:38.48255873 Long:-122.6918429 Date:2022-09,NA,NA
1272,SantaRosa,355079,757510,True,38.481017,-122.691171,820,892,63,112,72,757,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,Index:1272 Lat:38.481017 Long:-122.691171 Date:2008-08,NA,NA,Index:1272 Lat:38.481017 Long:-122.691171 Date:2011-06,NA,NA,Index:1272 Lat:38.481017 Long:-122.691171 Date:2014-04,Index:1272 Lat:38.481017 Long:-122.691171 Date:2015-06,NA,NA,NA,Index:1272 Lat:38.481017 Long:-122.691171 Date:2019-03,NA,NA,Index:1272 Lat:38.481017 Long:-122.691171 Date:2022-09,NA,NA
1273,SantaRosa,231732,728100,True,38.48083193,-122.6908932,889,1136,95,104,247,794,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2008-08,NA,NA,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2011-06,NA,NA,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2014-04,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2015-06,NA,NA,NA,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2019-03,NA,NA,Index:1273 Lat:38.48083193 Long:-122.6908932 Date:2022-09,NA,NA
1274,SantaRosa,413869,772650,False,38.48093393,-122.6905255,741,1441,135,102,700,606,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2008-08,NA,NA,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2011-06,NA,NA,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2014-04,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2015-06,NA,NA,NA,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2019-03,NA,NA,Index:1274 Lat:38.48093393 Long:-122.6905255 Date:2022-09,NA,NA
1275,SantaRosa,391285,587217,True,38.48262535,-122.6912416,684,932,88,156,248,596,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675.0,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2008-08,NA,NA,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2011-06,NA,NA,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2014-04,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2015-06,NA,NA,NA,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2019-03,NA,NA,Index:1275 Lat:38.48262535 Long:-122.6912416 Date:2022-09,NA,NA
1276,SantaRosa,568125,1398067,True,38.47921367,-122.6945579,500,573,60,138,73,440,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2008-08,NA,NA,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2011-06,NA,NA,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2014-04,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2015-06,NA,NA,NA,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2019-03,NA,NA,Index:1276 Lat:38.47921367 Long:-122.6945579 Date:2022-09,NA,NA
